,year,gini,extreme_poverty_rate,middle_poverty_rate,poverty_gap,polarization,mld,palma_ratio,mean,median,decile_ratio,clusters
146,2014,0.3424319710758947,12.16396819937838,79.26266526344064,2.78128848634495,0.2754804665070657,0.1970385351030212,1.3962907348299414,4.362737648181001,3.5003518178737365,8.751288831500235,pink
148,2019,0.2930557488143821,0.31651861169315,0.92470713419516,0.2370231922727499,0.236850315822903,0.1645230402305302,1.0387313751559324,57.70122441874597,50.568716958742726,7.741900948452434,light purple
149,2018,0.3314105099791198,0.0305039809592566,0.14076757972758,0.0203680147140298,0.2735608441676305,0.1905727995572655,1.2947546122574092,69.3924584214611,57.910946873354575,8.745008817689369,light purple
150,2003,0.3751460320008767,1.09812113378266,48.96593112362663,0.15910274820394,0.31997493580534,0.2301388307656177,1.6336439042228477,9.303087767371071,6.954905113990161,9.950582680569497,dark purple
151,2016,0.3148271564455893,0.0,0.2476780914451299,0.0,0.2618463895113816,0.1651383283636033,1.194441921232291,46.00560305769147,38.27132570007797,7.399083711661819,light purple
152,2015,0.339957181192798,6.11452914102857,66.37418420012806,1.4485548187764,0.2897368193418946,0.1934789562626713,1.3552000771749828,6.518495336253049,5.334834154742696,8.94307161155588,pink
153,2018,0.404912299517734,44.94932284336683,92.26671200142684,13.62327590409983,0.3332898286822701,0.27038261130941,1.911078399087223,3.2947499419190533,2.3307554415223666,11.519733855135676,pink
154,2020,0.3498581592700158,0.0434880058640449,6.37669666627003,0.0075955968508771,0.3162151811219166,0.1991718391566286,1.4207779910038496,15.92071515827607,12.521197586546092,8.553189546343745,light pink
155,2014,0.2865292638048232,21.95826035782623,91.82194183265295,4.4380453578889,0.2283948346153921,0.1337722130134932,1.0496477706855971,3.1438107342864,2.658419434587597,5.931758793590611,pink
156,2018,0.4235222554473579,28.06985483760191,83.97055583914562,8.49040119397676,0.3760855248277251,0.3007954706848029,2.095908120380811,4.531642502651377,3.213760204844977,14.273256233519907,pink
157,2015,0.3758743920849295,0.95249028026981,27.45090957534089,0.18023039556078,0.3124799860999479,0.233546359625975,1.6328004484403604,10.074641095236112,7.622423118529698,10.79535870131848,dark purple
